"COU","Country","MAREG","Macroregion","MEAS","Measure","VARIABLE","Land cover class","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.47359,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,0.24293,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,0.2481,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,0.27362,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,0.00035,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,0.00035,,
"MAR","Morocco","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,0.00035,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,5.50185,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,6.02784,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,5.96934,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,98.3823,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,113.35283,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,113.49202,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,487.80076,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,456.07955,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,459.11294,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,26.56344,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,29.00878,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,28.72615,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,142.39755,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,152.97062,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,150.0608,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,0.39817,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,0.40829,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,0.41826,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0.32985,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0.47669,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,0.7022,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,15.93867,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,15.31777,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,15.28623,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,14.25596,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,17.92618,,
"MOZ","Mozambique","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,17.80059,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,0.69506,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,0.76151,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,0.75412,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,12.42878,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,14.32003,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,14.33761,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,61.62458,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,57.61719,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,58.0004,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,3.3558,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,3.66472,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,3.62902,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,17.98929,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,19.325,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,18.9574,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,0.0503,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,0.05158,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,0.05284,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.04167,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0.06022,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.08871,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,2.01355,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,1.93512,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,1.93113,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,1.80098,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,2.26464,,
"MOZ","Mozambique","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,2.24877,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,0.02898,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,0.03076,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,0.03331,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,218.69069,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,226.1503,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,227.94104,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,323.37241,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,338.51111,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,338.72542,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,6.7935,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,6.52292,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,6.63468,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,111.20634,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,88.50966,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,85.64265,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,0.00448,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,0.00626,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,0.03277,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0.52337,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0.74316,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,1.38184,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,11.2381,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,11.38556,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,11.42482,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.59269,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.59084,,
"MMR","Myanmar","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.63404,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,0.00431,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,0.00457,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,0.00495,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,32.52145,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,33.63077,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,33.89707,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,48.08865,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,50.33993,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,50.37179,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,1.01026,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,0.97002,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,0.98664,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,16.53748,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,13.16225,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,12.7359,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,0.00067,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,0.00093,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,0.00487,,
"MMR","Myanmar","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.07783,,
